0.17274942,0.11867728,-0.32778659,0.03167509,-0.07366603,-0.16686797,0.54897087,0.00376740,0.76038177,-0.26342531,0.01313866,-0.53535536,-0.31875307,0.08718668,0.31317324,0.70040267,-0.70023167,0.25316775,-0.08539394,0.14259526,0.54661745,0.18310319,-0.04746996,-0.04789980,-0.38039082,-0.15128221,-0.03732290,-0.17451033,-0.02320317,0.01358562,0.05733167,-0.13005825,-0.02301877,0.34150369,-0.34670656,0.24941997,-0.01742808,0.00316121,0.12519580,0.04122718,0.35471497,0.40921031,-0.10090412,0.73081691,-0.37324313,0.01919083,-0.00587429,-0.13038678,-0.02272244,-0.33266706,0.19941961,0.01641282,0.02825889,-0.10675802,0.33776151,0.01064322,-0.17655391,-0.12640381,-0.11424153,0.47994582,-0.21100716,0.16422059,0.03440196,-0.11855002
0.28546069,-0.04420240,-0.05376086,0.07934344,-0.02557246,0.14129070,0.23350754,-0.30909970,0.33566063,-0.37373647,0.20544252,0.13135797,-0.19285745,-0.00262131,-0.15849870,0.10451917,-0.16127670,0.14349136,0.23163204,0.27216850,-0.02500092,-0.07102108,-0.29759264,-0.10536196,0.17056328,0.28185656,-0.21820412,-0.10473388,-0.00466792,0.04952597,-0.12333340,0.07006142,-0.09959479,0.04343345,0.05167841,0.00113531,-0.07714286,-0.01929125,-0.01562051,-0.06540933,-0.00535715,0.34693315,0.09917387,0.11828863,0.09152845,-0.05901150,0.20738110,0.04262988,-0.01896852,0.07914592,-0.20166543,-0.19918624,-0.21105812,0.05371741,0.32169771,0.44411139,0.01067730,0.04527088,-0.31838429,-0.08076536,-0.13926181,-0.12054305,-0.11081549,-0.08345461
-0.36077354,0.13221310,0.00708786,0.08478414,0.38496662,-0.13135085,-0.53486526,-0.05055888,0.17270442,0.51152865,-0.21354379,0.21924187,-0.08225604,0.07470583,0.61872116,-0.26842782,0.28313700,0.15636520,0.19194172,-0.00741880,0.05650784,0.09082676,0.04757537,-0.05659882,0.10987943,-0.04628545,0.06666256,-0.00517298,0.19905944,-0.00908521,-0.29722942,0.27334987,-0.11927438,-0.08130469,-0.01053615,0.24296862,-0.37753743,0.55482874,0.18668624,0.03946344,-0.06973106,0.12660671,0.13872962,0.01135498,0.17949116,0.01583578,-0.03488483,0.05586633,-0.03445524,0.20042413,0.08494422,-0.51979219,0.11594797,0.04640162,0.03338903,-0.12831201,0.43134976,0.28014550,-0.13662448,0.12771899,-0.17176627,-0.13542194,0.12100676,0.15245107
0.15745843,0.09070155,0.13208500,0.08769649,-0.11534428,0.07400737,0.13627822,0.13334113,0.19791581,0.13023822,0.05800564,0.19774817,-0.00468834,-0.16592388,-0.04049703,-0.14335479,-0.11359711,-0.02886897,-0.14008137,-0.05777033,-0.33777922,0.03269315,0.00021310,-0.14381473,0.11653927,0.16448305,-0.28417913,-0.13483196,-0.13596644,-0.16615296,0.14621565,-0.03134950,-0.04855003,-0.36631422,0.11214971,-0.21907201,0.01059469,0.04903378,0.24053274,-0.23136894,-0.53503496,0.01617735,0.32128302,0.20817991,0.04195505,-0.08690982,0.14268046,-0.17349504,0.08420895,0.08935534,0.18357903,0.48784358,0.06937000,-0.09098889,-0.00646701,-0.31245701,-0.12117918,-0.06615064,-0.09264661,0.02010432,-0.14538468,0.19618663,-0.00125613,-0.00164408
-0.07708727,0.02743409,0.25189631,-0.13317072,-0.10173619,-0.03896889,-0.27616757,-0.14482570,-0.10095428,0.23818876,0.04586234,0.11064008,0.15041893,0.02000575,0.13900518,-0.01978378,0.17073201,-0.07200611,-0.43112606,-0.03788836,0.25763418,0.23522038,0.17065978,0.22803691,0.01567260,0.04719797,-0.10918646,-0.05587431,0.10885399,0.21281872,-0.01427159,-0.04902044,0.01924386,0.11136262,-0.21320133,-0.40591128,-0.09732209,-0.21569379,-0.08982735,-0.02612412,-0.10924027,0.28207163,0.08769893,0.00483628,0.15327064,-0.20131916,0.18369074,0.02860561,0.11852535,-0.18947938,-0.28068340,0.14458383,0.06654043,-0.14757832,-0.13874939,0.17711512,-0.09400319,0.35693946,-0.15920773,0.13104392,-0.05809209,0.15948481,0.01174527,-0.02877799
-0.00626973,-0.17716339,0.22912825,-0.08051997,-0.03225466,-0.16590286,-0.48749830,-0.03376926,0.40616776,0.21285114,-0.00203710,0.01893098,0.00397145,0.12593470,-0.15287884,0.19203771,0.23259750,0.15288512,0.07751229,-0.00505435,0.11373025,0.16685447,-0.06258615,-0.09408067,0.01800582,0.28275499,-0.21904526,-0.25942426,0.02912588,0.00899576,0.03939874,0.06685842,-0.02265850,0.26964467,-0.24178981,-0.14645897,-0.01825303,-0.29047922,-0.03108696,0.29370921,-0.01830344,0.05923166,-0.20333983,-0.15414399,-0.02905727,-0.05616463,0.22656475,0.12949694,-0.19647986,0.04357630,0.07945705,0.20155177,0.27940275,-0.17443429,-0.13162581,-0.23746707,0.06552166,0.13613928,0.17453790,0.00575687,-0.05654159,0.07000947,-0.05602948,0.36938177
-0.33840397,0.03265783,0.54005067,-0.00206931,-0.03045488,-0.07158138,-0.08239777,0.24268762,-0.46760211,0.39879506,-0.24349174,0.08821649,-0.07588041,0.11707250,-0.24314069,0.03543539,0.54371842,-0.21461769,0.03353563,-0.13732439,0.03035868,0.09285075,-0.11339993,0.08428804,0.31896670,-0.03077979,0.12723643,-0.22862052,-0.16907567,0.08351042,0.27271687,0.10150795,-0.02877100,-0.02206845,-0.16263543,0.10686422,0.15597592,-0.07991903,-0.08309250,0.04700107,-0.08813573,-0.03495186,0.40675873,-0.13711776,0.00199573,-0.11447030,0.13155579,-0.00819307,-0.11479402,0.23357577,0.22131042,-0.10614090,-0.32996076,0.16481880,-0.10978997,0.12513144,-0.20248008,0.23527290,-0.21410698,0.15828715,0.00252315,-0.12610214,0.06729346,0.12132511
0.01667322,0.10331060,0.35228368,-0.27886242,0.28942119,0.01849364,-0.16058467,-0.23516846,-0.03792596,0.16284514,-0.02431435,0.26602967,-0.25653404,-0.00828564,-0.22584850,0.05302950,0.15689614,-0.07916214,-0.46036434,0.03450120,0.07303737,0.06669282,0.21845748,-0.19217447,0.12024636,0.21308843,-0.31441283,0.05650699,-0.08912725,-0.01441131,0.05854335,-0.08720927,-0.11927360,0.00376304,-0.19381042,-0.19194857,0.12009736,-0.20308002,0.11778852,0.08177536,-0.30887939,-0.12306249,0.20980935,-0.18247659,-0.08548971,0.08168160,0.13848519,-0.04214066,-0.10562588,0.25144184,0.30357429,0.17303929,0.01508226,-0.14365418,-0.15189807,0.09013986,0.07498164,0.24807296,0.11498442,-0.27050279,0.18595982,-0.17859653,-0.07222358,0.04422957
0.34828653,0.54976113,0.10062434,-0.04331076,0.09461312,0.15635637,-0.05884608,0.31735152,0.03587294,0.07509384,0.11096249,0.07035881,0.14830513,-0.13238358,-0.12236199,-0.21192996,0.06997706,0.12387171,0.08092358,0.29452881,-0.00685713,0.09408830,-0.19298728,-0.07220056,0.12295486,0.15015931,-0.05196651,-0.01265708,-0.26832471,-0.06311444,0.14871181,0.09589336,0.08614256,-0.00285119,-0.00284665,-0.11672938,0.12353657,0.07441818,0.08697747,-0.09299070,-0.38379487,0.17604367,-0.09178717,-0.16059426,0.11889300,-0.06929870,0.18737205,0.10623122,0.12083912,-0.24146914,0.20909138,0.04618300,-0.06527959,0.02516254,-0.32370537,0.07065969,-0.19486102,-0.24216106,-0.26911762,0.18321358,-0.11123910,0.25989873,-0.12167583,-0.30182111
-0.03868797,0.21846269,-0.28832427,0.05205812,0.01582612,0.06382587,0.52597995,0.25606090,0.32194096,-0.43196653,0.05670004,-0.13819531,-0.17037012,0.17739148,0.30749596,0.56981308,-0.29923144,-0.04231041,-0.04072948,-0.06226132,0.40344054,0.21169814,-0.32636298,-0.03940449,-0.26455149,-0.13374234,-0.01474989,-0.25626348,-0.16296333,-0.17747627,0.14109636,0.02212062,-0.17554815,0.26156055,-0.21731495,-0.04802229,0.29582734,0.23693117,-0.22973569,0.14667735,0.32067188,0.10790614,0.17332626,0.90196005,-0.30554869,-0.16219312,0.17989883,-0.04285414,0.09748816,0.06020824,0.35509753,-0.23448937,0.18514137,0.28514223,0.06916996,0.17052006,-0.54957788,-0.04869506,0.10112454,0.14675809,0.19875948,-0.04826740,-0.02463282,-0.18025288
