-0.20426289,-0.12923386,0.09528847,0.11148560,0.21951477,0.67006818,-0.05898241,-0.26609908,-0.45977306,-0.24364334,-0.01104232,0.59818594,-0.17253711,0.07459598,-0.00547430,0.39613108,0.84231083,-0.17695626
-0.16314648,0.34805361,0.22729717,0.61556911,0.19464272,-0.11976403,0.19688495,0.36956787,0.27349406,0.16909134,0.35555824,0.38976518,0.46071966,0.21623663,-0.05570603,0.04890456,0.40216966,-0.27231189
0.31643706,-0.17691848,-0.25493779,0.44258348,0.06983801,0.06547506,-0.42570681,0.25364193,0.21515943,0.72108491,-0.10259412,0.07305596,0.08618208,0.47804113,-0.07926743,0.09385599,0.20348098,0.06239659
-0.14881120,0.06469666,0.35787725,-0.34217175,0.04432323,-0.23337360,0.39834889,-0.50772897,-0.18630729,0.12573729,0.52184133,-0.02191675,-0.18506650,0.62705235,-0.48267130,-0.73293535,0.14667148,-0.16735140
-0.34041095,0.23611881,0.08126690,-0.18802621,-0.42676814,0.29081911,0.21673373,-0.03305862,0.61554567,-0.35669494,-0.50850840,-0.23063602,-0.01519534,0.08111315,-0.08041202,0.11735180,-0.41717982,0.48125486
0.12687382,0.37460677,0.01587792,0.15838867,0.19233692,0.16635562,0.22568231,0.44501545,0.06550634,0.23633456,-0.02991241,0.48004113,-0.22413141,0.58183665,-0.03175631,-0.47660356,0.04302293,-0.22686297
0.14391122,-0.25947901,-0.22203362,-0.62590881,-0.14872026,-0.79172929,-0.52066852,0.25533185,0.26193280,0.14181922,-0.32232540,-0.01590237,0.00038811,-0.41278103,0.47457135,0.29271865,-0.07339018,0.00882564
0.08466658,-0.73761935,-0.25363230,-0.21744064,-0.33038325,-0.06061235,0.61624776,0.21602764,-0.19039426,0.19086074,0.46645101,0.30821447,0.02120805,-0.23162940,0.21689097,0.13165470,0.29889064,0.21173915
0.95988141,0.05092552,0.75519673,0.04950491,0.68686411,-0.28981738,0.54860499,0.06258574,-0.21713693,-0.16129502,-0.10678047,0.14138530,0.17163957,-0.17250688,0.01047040,0.71336148,0.57511908,0.14605125
0.44360474,0.16371509,0.36908825,-0.34923586,-0.08825602,-0.58875486,0.11831496,0.21404367,-0.16106093,0.52466247,-0.40858728,-0.48812672,0.07350157,0.35694203,0.56914794,-0.15333697,0.35918475,-0.01240522
-0.05738369,0.29458405,0.21743960,-0.52546339,0.49218073,0.46003079,-0.20852035,0.13193465,0.16467673,0.08689126,-0.18343504,-0.22387445,-0.00851754,0.39091037,0.18120078,-0.12353803,0.25723298,-0.94951407
0.49646878,-0.56951689,-0.22861797,-0.36623725,-0.42834198,0.40812365,-0.14417253,0.11832475,-0.01564105,0.15901375,0.02560697,-0.42766136,0.33416704,-0.20626327,-0.56038072,-0.14229660,0.50066173,0.28352080
-0.11621737,-0.11641924,-0.10721168,0.69224930,0.12731182,0.14334721,0.34342782,0.07959639,-0.08634738,-0.06544995,-0.02386709,-0.01240741,0.24254318,0.01731530,0.24421336,-0.02690553,0.02621173,-0.66606688
0.51029173,0.20080862,0.31428159,-0.96246907,0.69744909,-0.04366831,0.37145502,-0.34554885,0.20425786,-0.35113838,-0.20792337,0.63801181,-0.06300826,0.04931861,0.26694425,0.16536466,0.05027701,0.12185852
0.90624045,0.10155904,0.19464543,0.34387026,0.36723591,0.37243518,0.20023958,-0.38147990,0.54447835,-0.38211498,0.10087886,-0.25142720,-0.02119935,0.11645797,0.11398365,0.14039758,0.53766108,0.15128320
-0.08138554,0.32136240,0.39649018,-0.40920262,0.19913336,0.23372426,-0.09918783,0.45856893,-0.05001853,0.04185882,-0.05769061,0.00519302,-0.36542503,-0.48001695,0.53150169,-0.28232044,-0.33046412,-0.71779672
