episode,reward,loss,hit_pct,avg_delay_s,epsilon
900,-18949.5210,1685.85265750,79.5000,0.012583,0.066933
901,-18614.6104,1740.64815884,80.0000,0.012910,0.066733
902,-20845.6702,1831.73362862,77.2000,0.012881,0.066532
903,-22354.2966,1808.16154529,75.4000,0.013205,0.066333
904,-19714.9501,1557.46281254,78.7000,0.013227,0.066134
905,-20072.8725,1527.52515289,78.1000,0.012596,0.065935
906,-20088.1650,1920.97569996,78.2000,0.013076,0.065738
907,-22591.6915,2026.19979429,75.2000,0.013595,0.065540
908,-20727.7323,1899.15894066,77.4000,0.013072,0.065344
909,-21086.1305,1661.03008722,76.9000,0.012878,0.065148
910,-21940.5023,1882.46584589,75.9000,0.013152,0.064952
911,-19909.4973,1742.02013134,78.4000,0.013008,0.064757
912,-21676.9634,1981.21371001,76.2000,0.013033,0.064563
913,-21536.1028,1603.71625626,76.4000,0.013147,0.064369
914,-20320.8532,1571.07781326,77.8000,0.012654,0.064176
915,-20080.9486,1848.84230388,78.2000,0.013067,0.063984
916,-18663.3673,1812.03734929,79.9000,0.012753,0.063792
917,-20510.9667,1660.62439422,77.8000,0.013601,0.063600
918,-20755.8919,1778.40920530,77.3000,0.012843,0.063410
919,-19249.0872,1624.28365751,79.2000,0.012904,0.063219
920,-20359.0129,1786.37742802,77.9000,0.013250,0.063030
921,-20613.1033,1902.29464858,77.5000,0.012906,0.062841
922,-20112.5571,1644.08994519,78.1000,0.012830,0.062652
923,-22356.7242,1718.54903387,75.4000,0.013225,0.062464
924,-20341.2148,1804.61963351,77.8000,0.012772,0.062277
925,-20455.8779,1730.71604852,77.7000,0.012932,0.062090
926,-20564.4737,1860.32242123,77.6000,0.013074,0.061904
927,-19279.3873,1642.10772051,79.1000,0.012638,0.061718
928,-20027.8508,1881.16299055,78.3000,0.013174,0.061533
929,-22889.5450,1618.75313415,74.6000,0.012730,0.061348
930,-21503.7247,1935.23635907,76.4000,0.012961,0.061164
931,-20035.4753,2094.18099572,78.2000,0.012835,0.060981
932,-18600.7143,1853.79317615,80.0000,0.012859,0.060798
933,-20593.6319,1883.42126506,77.5000,0.012834,0.060615
934,-20825.2104,1731.54498724,77.2000,0.012789,0.060434
935,-19533.3316,1741.58779206,78.7000,0.012351,0.060252
936,-21266.8742,1514.19075450,76.6000,0.012610,0.060071
937,-20281.6149,1797.19634422,77.9000,0.012875,0.059891
938,-22464.7998,1714.80388405,75.2000,0.012990,0.059712
939,-20453.0874,1667.09783742,77.7000,0.012926,0.059532
940,-20778.9790,1470.40407196,77.4000,0.013336,0.059354
941,-19186.6983,1973.67373071,79.3000,0.012993,0.059176
942,-20773.6576,1903.59413468,77.3000,0.012937,0.058998
943,-21134.2999,1656.76648283,76.9000,0.013141,0.058821
944,-20356.1945,2281.72180762,77.8000,0.012855,0.058645
945,-20229.7896,1827.02933281,78.0000,0.013001,0.058469
946,-19034.1158,1810.33844533,79.5000,0.013031,0.058293
947,-21050.9770,1692.15308500,76.9000,0.012722,0.058119
948,-19352.1252,1639.16032718,79.1000,0.013033,0.057944
949,-20620.1271,1857.48591370,77.5000,0.012972,0.057770
950,-21030.3096,1928.59546943,77.0000,0.013015,0.057597
951,-20185.9156,1932.03301494,77.9000,0.012410,0.057424
952,-21976.1782,1699.00780256,75.9000,0.013362,0.057252
953,-20623.0217,1608.79968847,77.5000,0.013013,0.057080
954,-18411.4094,1615.46846176,80.1000,0.012369,0.056909
955,-20755.7864,1663.04776040,77.3000,0.012876,0.056738
956,-21830.2794,1574.55202292,76.0000,0.013048,0.056568
957,-20261.0408,1797.64839972,77.9000,0.012770,0.056398
958,-20496.1023,1748.57899215,77.7000,0.013158,0.056229
959,-21774.9876,1339.32413937,76.2000,0.013558,0.056060
960,-20848.6348,1848.77119580,77.2000,0.012930,0.055892
961,-22083.1717,1786.32232661,75.7000,0.013077,0.055725
962,-21652.1075,1729.68509050,76.1000,0.012536,0.055557
963,-19200.8093,1463.55900187,79.3000,0.013088,0.055391
964,-19291.6612,1595.67148812,79.2000,0.013141,0.055225
965,-20187.8241,1895.08008018,78.0000,0.012820,0.055059
966,-20201.5275,1586.52590647,77.9000,0.012481,0.054894
967,-21002.0771,1411.12648504,77.0000,0.012883,0.054729
968,-21204.0676,1573.87792077,76.8000,0.013092,0.054565
969,-20927.3790,2090.23940049,77.2000,0.013290,0.054401
970,-22995.6550,1570.75743809,74.6000,0.013246,0.054238
971,-21486.2680,1692.79297036,76.4000,0.012905,0.054075
972,-20613.1968,1513.24730823,77.5000,0.012931,0.053913
973,-21375.1789,1704.16864292,76.5000,0.012768,0.053751
974,-20079.8368,1672.39027954,78.1000,0.012682,0.053590
975,-21467.3027,1568.84607772,76.5000,0.013202,0.053429
976,-21711.9993,2083.46847931,76.2000,0.013216,0.053269
977,-19049.8599,1821.64767742,79.4000,0.012735,0.053109
978,-22780.4535,2076.85332216,74.8000,0.012986,0.052950
979,-20454.3001,1911.88175090,77.7000,0.012944,0.052791
980,-18937.6986,1637.43301298,79.6000,0.012935,0.052633
981,-19002.5053,1842.03395486,79.5000,0.012862,0.052475
982,-20512.4655,1874.83719695,77.6000,0.012824,0.052317
983,-20106.8592,1696.89399793,78.1000,0.012820,0.052160
984,-20380.9611,1731.85732457,77.7000,0.012598,0.052004
985,-18876.7413,1909.09558630,79.6000,0.012653,0.051848
986,-20835.7211,1877.42476397,77.2000,0.012836,0.051692
987,-21212.2386,1932.83485108,76.7000,0.012712,0.051537
988,-19760.1932,1680.89610736,78.6000,0.013076,0.051383
989,-21265.1100,1826.37208216,76.7000,0.013027,0.051228
990,-22157.3362,2211.75778097,75.6000,0.013088,0.051075
991,-20483.2566,1674.68998515,77.7000,0.013092,0.050922
992,-20253.8190,1810.44349201,77.9000,0.012739,0.050769
993,-19797.4924,1657.64766175,78.5000,0.012866,0.050617
994,-20452.2684,2074.02603428,77.6000,0.012560,0.050465
995,-19389.4216,1669.92181544,79.1000,0.013239,0.050313
996,-21404.2583,1883.05161266,76.5000,0.012905,0.050162
997,-22376.9361,2187.96119597,75.3000,0.012957,0.050012
998,-18517.1154,1784.89361945,80.1000,0.012854,0.050000
999,-20873.3358,1464.42023359,77.2000,0.013046,0.050000
1000,-18702.0266,1932.69002399,79.8000,0.012565,0.050000
1001,-19363.1939,1664.06231116,79.0000,0.012703,0.050000
1002,-20731.5053,1678.54112205,77.2000,0.012352,0.050000
1003,-19542.3987,1693.66713226,78.8000,0.012786,0.050000
1004,-21913.3264,1826.35235788,75.8000,0.012645,0.050000
1005,-20345.8373,1579.73550440,77.8000,0.012815,0.050000
1006,-19891.4579,2118.52376407,78.3000,0.012514,0.050000
1007,-20623.1526,1846.00979592,77.4000,0.012576,0.050000
1008,-20589.7111,2132.21812670,77.5000,0.012825,0.050000
1009,-20803.2823,1774.11264068,77.3000,0.013046,0.050000
1010,-19501.5867,1820.25824909,78.9000,0.012982,0.050000
1011,-20582.0594,2061.17374050,77.5000,0.012772,0.050000
1012,-19573.8672,1753.42401573,78.8000,0.012954,0.050000
1013,-22650.7941,1613.62582587,75.0000,0.013114,0.050000
1014,-20513.6464,1972.32374243,77.7000,0.013237,0.050000
1015,-22993.5235,1819.96262779,74.6000,0.013264,0.050000
1016,-20124.6443,1628.22485452,78.0000,0.012494,0.050000
1017,-21998.8524,1576.50431738,75.8000,0.013069,0.050000
1018,-21558.9309,1593.36476549,76.3000,0.012869,0.050000
1019,-18645.4393,1807.30405815,79.9000,0.012686,0.050000
1020,-20812.2361,1564.18222295,77.3000,0.013106,0.050000
1021,-19616.1264,1934.91680907,78.7000,0.012735,0.050000
1022,-19507.4111,2034.29872876,78.9000,0.013025,0.050000
1023,-20928.9660,1883.14646684,77.2000,0.013318,0.050000
1024,-19649.3622,2053.61761667,78.6000,0.012518,0.050000
1025,-21496.3441,2005.84068547,76.5000,0.013335,0.050000
1026,-20190.8824,2237.75172658,78.0000,0.012809,0.050000
1027,-20244.0049,1794.29666251,78.0000,0.013063,0.050000
1028,-21278.3974,1875.90532358,76.6000,0.012645,0.050000
1029,-21612.4794,1696.92559442,76.2000,0.012729,0.050000
1030,-20808.4402,1917.82477961,77.2000,0.012701,0.050000
1031,-19202.2917,2098.27257298,79.3000,0.013083,0.050000
1032,-22971.8428,1832.41067873,74.6000,0.013112,0.050000
1033,-19958.3510,1671.91605790,78.3000,0.012838,0.050000
1034,-21737.9742,1957.11666423,76.2000,0.013348,0.050000
1035,-21663.8010,1722.56081856,76.2000,0.012961,0.050000
1036,-22805.6600,1847.46313177,74.9000,0.013485,0.050000
1037,-19651.1552,2047.84784697,78.7000,0.012901,0.050000
1038,-19525.3609,2046.62370625,78.8000,0.012692,0.050000
1039,-19229.0711,1726.97851270,79.2000,0.012835,0.050000
1040,-19327.8489,2253.14816001,79.0000,0.012503,0.050000
1041,-20387.2813,1828.28763913,77.7000,0.012608,0.050000
1042,-21423.9019,2165.74788153,76.4000,0.012581,0.050000
1043,-19468.3032,1775.64241542,78.9000,0.012833,0.050000
1044,-19091.4019,1810.44237779,79.4000,0.012915,0.050000
1045,-20635.4045,1480.82022162,77.4000,0.012630,0.050000
1046,-20191.6423,2089.10104306,78.0000,0.012815,0.050000
1047,-19551.4704,2280.06817138,78.8000,0.012822,0.050000
1048,-21391.6858,2135.38672689,76.5000,0.012820,0.050000
1049,-19494.9194,1799.31553741,78.9000,0.012932,0.050000
1050,-21350.2001,1914.13455246,76.5000,0.012598,0.050000
1051,-21165.1692,1783.16230380,76.8000,0.012901,0.050000
1052,-19834.4708,1938.11990200,78.4000,0.012647,0.050000
1053,-20597.8358,1777.68164270,77.5000,0.012838,0.050000
1054,-21594.0738,2057.85392718,76.3000,0.013028,0.050000
1055,-20287.0540,1753.60689848,77.9000,0.012909,0.050000
1056,-18856.1178,2444.49023637,79.6000,0.012554,0.050000
1057,-20943.2868,1717.48703549,77.1000,0.012986,0.050000
1058,-19899.6648,1693.88772535,78.4000,0.012981,0.050000
1059,-22020.5159,2278.16250586,75.8000,0.013180,0.050000
1060,-20540.5032,2098.51887869,77.6000,0.012962,0.050000
1061,-19813.3315,1914.01433926,78.4000,0.012544,0.050000
1062,-20981.6608,1845.00827019,77.1000,0.013203,0.050000
1063,-20984.2542,2114.69717577,77.1000,0.013202,0.050000
1064,-20164.9056,1784.68757621,78.1000,0.013103,0.050000
1065,-20506.0587,1861.77450577,77.6000,0.012794,0.050000
1066,-19543.7259,1967.17649001,78.8000,0.012786,0.050000
1067,-19738.0554,1775.07028773,78.5000,0.012542,0.050000
1068,-20065.8869,2221.23100070,78.2000,0.012983,0.050000
1069,-20549.8793,1616.68589810,77.5000,0.012636,0.050000
1070,-19813.0595,2089.33495293,78.5000,0.012910,0.050000
1071,-19845.8831,1885.67581267,78.5000,0.013071,0.050000
1072,-20422.5927,1655.27870366,77.7000,0.012760,0.050000
1073,-19446.0933,1793.40653810,78.9000,0.012661,0.050000
1074,-21119.2173,1694.38927702,76.9000,0.013060,0.050000
1075,-20686.9108,1671.98672554,77.3000,0.012496,0.050000
1076,-19382.3884,1556.92182202,79.0000,0.012783,0.050000
1077,-20023.7237,1968.84816243,78.0000,0.011953,0.050000
1078,-18395.7654,1871.83760385,80.2000,0.012604,0.050000
1079,-21221.9988,2069.62877163,76.7000,0.012742,0.050000
1080,-21055.4735,1889.77692807,76.9000,0.012720,0.050000
1081,-19662.8803,1907.69159511,78.6000,0.012567,0.050000
1082,-20277.0487,1814.21613755,77.9000,0.012862,0.050000
1083,-21360.1997,1771.90905018,76.5000,0.012669,0.050000
1084,-21114.1909,1967.56783700,76.9000,0.013039,0.050000
1085,-20409.3721,2184.11846392,77.7000,0.012719,0.050000
1086,-19298.5972,2076.51946683,79.1000,0.012755,0.050000
1087,-17604.5373,1613.71048517,81.2000,0.012678,0.050000
1088,-22513.7398,2004.18740186,75.1000,0.012847,0.050000
1089,-21138.6104,1970.76437797,76.8000,0.012740,0.050000
1090,-21522.1413,2332.83769041,76.3000,0.012676,0.050000
1091,-19349.7087,2195.43924075,79.0000,0.012593,0.050000
1092,-20198.2684,2106.90015880,78.0000,0.012828,0.050000
1093,-20393.1204,2073.03169535,77.7000,0.012642,0.050000
1094,-21991.4899,1819.82485798,75.8000,0.013043,0.050000
1095,-20868.9819,1857.66960309,77.3000,0.013385,0.050000
1096,-23788.1351,1881.28747732,73.6000,0.013201,0.050000
1097,-18470.9696,1914.81185483,80.1000,0.012616,0.050000
1098,-21481.0523,1701.45863339,76.5000,0.013289,0.050000
1099,-19960.8919,2167.61844917,78.3000,0.012868,0.050000
1100,-20889.3761,1892.23448983,77.2000,0.013094,0.050000
1101,-21847.5844,1721.73144677,76.0000,0.013108,0.050000
1102,-19540.3515,2110.94148419,78.7000,0.012388,0.050000
1103,-20874.6738,1702.86308073,77.2000,0.013070,0.050000
1104,-21339.7593,1798.15659163,76.6000,0.012980,0.050000
1105,-18445.3579,1916.01694358,80.1000,0.012508,0.050000
1106,-20289.0026,2311.31429976,77.9000,0.012920,0.050000
1107,-20901.1789,2312.31363818,77.1000,0.012787,0.050000
1108,-21104.3029,1959.80600864,76.9000,0.012998,0.050000
1109,-20837.6805,1680.03499144,77.1000,0.012479,0.050000
1110,-21004.2413,1530.09713233,76.9000,0.012526,0.050000
1111,-21038.7797,2062.62777392,77.0000,0.013043,0.050000
1112,-23165.6643,1896.93638739,74.3000,0.012895,0.050000
1113,-20651.1276,2431.09992887,77.5000,0.013109,0.050000
1114,-19892.5370,2183.69016104,78.4000,0.012922,0.050000
1115,-22140.0590,1925.95793852,75.6000,0.012984,0.050000
1116,-20502.5880,2408.18762627,77.6000,0.012787,0.050000
1117,-19555.6509,2035.93651759,78.7000,0.012455,0.050000
1118,-19898.5683,1538.25266696,78.4000,0.012968,0.050000
1119,-20611.8007,2126.07482571,77.5000,0.012930,0.050000
1120,-21462.9428,2205.87334824,76.4000,0.012793,0.050000
1121,-19719.1409,1925.13932816,78.5000,0.012463,0.050000
1122,-20693.8726,1862.43874238,77.4000,0.012948,0.050000
1123,-20786.9325,2096.14934028,77.3000,0.013015,0.050000
1124,-18796.2962,2324.53820988,79.7000,0.012656,0.050000
1125,-21719.9368,1575.07767609,76.1000,0.012884,0.050000
1126,-19236.9618,1844.69003555,79.2000,0.012840,0.050000
1127,-20956.9080,1627.58203774,77.1000,0.013026,0.050000
1128,-20468.4850,2196.04801885,77.7000,0.013034,0.050000
1129,-22292.5434,1828.50535621,75.4000,0.012938,0.050000
1130,-21021.1313,1784.52002781,77.0000,0.012992,0.050000
1131,-20654.1160,1845.62413148,77.3000,0.012332,0.050000
1132,-19916.0671,2296.34652447,78.4000,0.013054,0.050000
1133,-19482.2211,2007.00550720,78.9000,0.012898,0.050000
1134,-20268.6031,1753.07293539,77.9000,0.012826,0.050000
1135,-20947.8021,1757.38928082,77.1000,0.013033,0.050000
1136,-20637.8169,2103.83149827,77.5000,0.013060,0.050000
1137,-19684.7363,2242.02479902,78.6000,0.012696,0.050000
1138,-21255.1236,2337.90487014,76.7000,0.012964,0.050000
1139,-19743.7856,2047.03223017,78.6000,0.012982,0.050000
1140,-21629.1395,1641.59525904,76.1000,0.012412,0.050000
1141,-19457.9397,2327.69252549,78.9000,0.012768,0.050000
1142,-19247.3909,1936.31200697,79.1000,0.012521,0.050000
1143,-20517.9883,2270.68839162,77.6000,0.012867,0.050000
1144,-20585.9323,2187.80058480,77.5000,0.012812,0.050000
1145,-21040.6313,2170.06546158,76.9000,0.012696,0.050000
1146,-18065.3602,1941.26103410,80.6000,0.012618,0.050000
1147,-19546.5922,1836.68352569,78.7000,0.012409,0.050000
1148,-21369.9085,1983.42096167,76.5000,0.012715,0.050000
1149,-19851.7306,2101.20400002,78.4000,0.012721,0.050000
1150,-23692.7322,1931.45617188,73.7000,0.013125,0.050000
1151,-20134.1381,1966.79676287,78.0000,0.012532,0.050000
1152,-19353.8216,1841.75514531,79.0000,0.012618,0.050000
1153,-20846.7042,2127.86615079,77.2000,0.012900,0.050000
1154,-20180.0520,1612.94568953,78.0000,0.012763,0.050000
1155,-20228.6500,2328.23893185,78.0000,0.013019,0.050000
1156,-21624.2421,2148.52808497,76.2000,0.012770,0.050000
1157,-20862.6123,2219.48377560,77.2000,0.012978,0.050000
1158,-20276.5327,2247.18977812,77.9000,0.012852,0.050000
1159,-20883.8808,1906.34021851,77.2000,0.013102,0.050000
1160,-20341.5180,1852.06126782,77.8000,0.012807,0.050000
1161,-20992.4150,1380.19430554,77.0000,0.012840,0.050000
1162,-21383.9964,2541.75043771,76.5000,0.012802,0.050000
1163,-20507.5434,2006.30845610,77.6000,0.012826,0.050000
1164,-19791.0189,2172.92467252,78.5000,0.012831,0.050000
1165,-21808.0066,1695.85254373,76.0000,0.012932,0.050000
1166,-20090.8154,2462.70724991,78.2000,0.013159,0.050000
1167,-19067.7344,2391.08495347,79.4000,0.012807,0.050000
1168,-19514.8482,1871.85899760,78.9000,0.013025,0.050000
1169,-19265.6134,2295.68841099,79.1000,0.012599,0.050000
1170,-20532.5850,2154.99245546,77.6000,0.012931,0.050000
1171,-20607.5276,2213.75609361,77.5000,0.012929,0.050000
1172,-20210.0750,1858.97959686,78.1000,0.013338,0.050000
1173,-20704.8971,2009.18302787,77.4000,0.012973,0.050000
1174,-19476.7756,2274.37401486,78.8000,0.012451,0.050000
1175,-20543.5081,2410.58468137,77.5000,0.012609,0.050000
1176,-20697.6819,1690.62908006,77.4000,0.012962,0.050000
1177,-22323.0118,2342.95144529,75.4000,0.013091,0.050000
1178,-19502.5874,1908.73461880,78.8000,0.012589,0.050000
1179,-20871.5912,2401.02610199,77.2000,0.013032,0.050000
1180,-19828.5258,2030.41563585,78.5000,0.013011,0.050000
1181,-22213.1064,2297.09740677,75.5000,0.012912,0.050000
1182,-19904.0469,1618.12905325,78.4000,0.013008,0.050000
1183,-20834.3048,2143.57472935,77.2000,0.012846,0.050000
1184,-22449.8738,2197.10269996,75.2000,0.012927,0.050000
1185,-21039.0016,1977.16422885,76.9000,0.012665,0.050000
1186,-20675.5696,2077.46144415,77.4000,0.012852,0.050000
1187,-20320.9001,2341.14770739,77.9000,0.013082,0.050000
1188,-21455.8247,1884.13013630,76.4000,0.012748,0.050000
1189,-19302.6613,2150.89143671,79.1000,0.012793,0.050000
1190,-19575.8742,2230.84361434,78.8000,0.012934,0.050000
1191,-21139.1172,2196.61595943,76.8000,0.012769,0.050000
1192,-20151.2256,2840.23282201,78.1000,0.013041,0.050000
1193,-18654.6271,1962.83213489,79.8000,0.012340,0.050000
1194,-20950.1890,2314.04536154,77.0000,0.012598,0.050000
1195,-18520.8941,2529.42739363,80.0000,0.012447,0.050000
1196,-20681.3821,1615.54303168,77.4000,0.012875,0.050000
1197,-21595.9062,1938.92571591,76.2000,0.012641,0.050000
1198,-20228.5070,1582.26449034,77.9000,0.012609,0.050000
1199,-18326.5124,1862.59330854,80.3000,0.012688,0.050000
1200,-19427.1325,1923.12783919,78.9000,0.012597,0.050000
1201,-19358.9886,2145.97831464,79.0000,0.012652,0.050000
1202,-21179.7454,1774.10269727,76.8000,0.012964,0.050000
1203,-21815.0151,2019.49732389,76.0000,0.012951,0.050000
1204,-22290.0896,1626.25382105,75.4000,0.012913,0.050000
1205,-20324.6162,2181.28915085,77.9000,0.013051,0.050000
1206,-19339.4426,2415.31801019,79.1000,0.012941,0.050000
1207,-19045.4084,2503.50180423,79.5000,0.013096,0.050000
1208,-21451.9245,1988.40327734,76.4000,0.012718,0.050000
1209,-19946.4734,1932.88872649,78.3000,0.012791,0.050000
1210,-21572.2140,1955.48651284,76.3000,0.012939,0.050000
1211,-21746.2461,2174.47395398,76.1000,0.012963,0.050000
1212,-20712.1174,1999.70319682,77.4000,0.013030,0.050000
1213,-20979.3373,2040.18284507,77.1000,0.013153,0.050000
1214,-20025.1688,1937.51316115,78.2000,0.012793,0.050000
1215,-20906.8536,2035.76553761,77.2000,0.013181,0.050000
1216,-18619.7959,2175.98556227,79.9000,0.012568,0.050000
1217,-21204.4348,1721.02192818,76.7000,0.012688,0.050000
1218,-20409.9536,1680.75543331,77.7000,0.012689,0.050000
1219,-19026.0078,2453.37846209,79.4000,0.012589,0.050000
1220,-21347.5380,1885.59663291,76.7000,0.013392,0.050000
1221,-19830.3958,2112.83444951,78.4000,0.012598,0.050000
1222,-22067.4940,1880.13767730,75.6000,0.012595,0.050000
1223,-20471.5353,2190.53085125,77.7000,0.013009,0.050000
1224,-21840.0374,2476.99574817,75.9000,0.012668,0.050000
1225,-24614.1132,2144.53757989,72.6000,0.013344,0.050000
1226,-20331.6513,2390.06113171,77.8000,0.012717,0.050000
1227,-19618.8951,1779.07476903,78.7000,0.012777,0.050000
1228,-20399.2800,1863.17268698,77.8000,0.013098,0.050000
1229,-21691.8952,2273.00226908,76.2000,0.013129,0.050000
1230,-22087.4149,1814.56533311,75.6000,0.012691,0.050000
1231,-19208.8421,1625.37854045,79.2000,0.012717,0.050000
1232,-21138.3683,2089.20940080,76.9000,0.013148,0.050000
1233,-19791.9116,2059.20564898,78.5000,0.012819,0.050000
1234,-19981.3531,2239.78686650,78.3000,0.012985,0.050000
1235,-22085.2349,2284.70478325,75.7000,0.013108,0.050000
1236,-21121.3478,2579.91552224,76.9000,0.013072,0.050000
1237,-20553.1506,1796.28387357,77.6000,0.013037,0.050000
1238,-18848.1181,2312.50726391,79.7000,0.012903,0.050000
1239,-20556.5258,1656.75062172,77.5000,0.012642,0.050000
1240,-20737.5722,1890.88733925,77.3000,0.012762,0.050000
1241,-20901.3266,1929.30188962,77.1000,0.012768,0.050000
1242,-20845.8759,2124.12733176,77.2000,0.012912,0.050000
1243,-19773.7287,1748.68546615,78.4000,0.012339,0.050000
1244,-21908.2412,2448.49266551,76.0000,0.013432,0.050000
1245,-21045.0741,1969.98710133,77.0000,0.013118,0.050000
1246,-20464.0097,2213.80923050,77.7000,0.012989,0.050000
1247,-20446.3677,2523.60269494,77.8000,0.013296,0.050000
1248,-20619.4348,2252.17211306,77.4000,0.012568,0.050000
1249,-19266.0355,2498.05340794,79.1000,0.012609,0.050000
1250,-21398.9617,1802.80146199,76.4000,0.012500,0.050000
1251,-19451.1598,2011.22355243,78.9000,0.012742,0.050000
1252,-20504.1587,2568.51086544,77.6000,0.012810,0.050000
1253,-21023.7546,1755.75595353,77.0000,0.012982,0.050000
1254,-21378.3010,2366.57243977,76.6000,0.013149,0.050000
1255,-20876.4569,1949.14423379,77.2000,0.013021,0.050000
1256,-20581.7843,2095.89978861,77.5000,0.012798,0.050000
1257,-20125.3330,2165.27435302,78.1000,0.012904,0.050000
1258,-20276.2816,2139.28171895,77.9000,0.012827,0.050000
1259,-20576.1625,2546.63232069,77.6000,0.013136,0.050000
1260,-21362.7146,1859.11520680,76.6000,0.013068,0.050000
1261,-21513.5996,1954.58953207,76.4000,0.013055,0.050000
1262,-20125.2978,2059.44164435,78.1000,0.012878,0.050000
1263,-22636.2953,2123.67173287,75.0000,0.013041,0.050000
1264,-20183.0943,2234.66484884,78.1000,0.013163,0.050000
1265,-19860.2043,2076.99711014,78.4000,0.012791,0.050000
1266,-20508.5603,2577.43314500,77.6000,0.012836,0.050000
1267,-21369.2832,2173.87433561,76.6000,0.013128,0.050000
1268,-20901.6334,2482.41258935,77.2000,0.013212,0.050000
1269,-20606.9424,2052.88798699,77.5000,0.012909,0.050000
1270,-21353.1722,1704.24538454,76.5000,0.012633,0.050000
1271,-20775.7215,1641.15105861,77.3000,0.012943,0.050000
1272,-20333.4717,2089.68269501,77.8000,0.012716,0.050000
1273,-20229.0383,2246.96690919,77.9000,0.012627,0.050000
1274,-17984.7967,1859.57593123,80.7000,0.012563,0.050000
1275,-18203.1693,2178.47391159,80.4000,0.012490,0.050000
1276,-19954.8724,2283.04191630,78.3000,0.012856,0.050000
1277,-20926.4401,1894.56470843,77.1000,0.012920,0.050000
1278,-22323.0055,2309.46399994,75.4000,0.013077,0.050000
1279,-19494.3228,2016.09646709,78.9000,0.012914,0.050000
1280,-20640.5976,1832.38153933,77.4000,0.012672,0.050000
1281,-21188.3085,2262.02950363,76.7000,0.012615,0.050000
1282,-21478.8712,2302.10503244,76.4000,0.012863,0.050000
1283,-20809.8122,2292.06349225,77.2000,0.012703,0.050000
1284,-20844.1549,2105.77026918,77.2000,0.012870,0.050000
1285,-20546.5990,2121.27973565,77.6000,0.013006,0.050000
1286,-20716.8864,2018.06836257,77.3000,0.012660,0.050000
1287,-20502.1491,2148.50547809,77.7000,0.013181,0.050000
1288,-22565.3984,2496.41426404,75.1000,0.013091,0.050000
1289,-21051.3303,2172.47740716,76.9000,0.012726,0.050000
1290,-19456.0891,2361.10798235,78.9000,0.012767,0.050000
1291,-20427.7700,2065.29664229,77.7000,0.012827,0.050000
1292,-19651.2938,2396.16303788,78.7000,0.012947,0.050000
1293,-21914.6477,2281.35430738,75.8000,0.012665,0.050000
1294,-20930.7592,2188.03386283,77.1000,0.012894,0.050000
1295,-20415.1225,2539.30155429,77.7000,0.012740,0.050000
1296,-19898.6373,2430.58312646,78.3000,0.012559,0.050000
1297,-20993.4519,2448.07380340,77.0000,0.012838,0.050000
1298,-21857.7768,2116.78985730,75.9000,0.012729,0.050000
1299,-21852.6655,2974.19334200,76.0000,0.013119,0.050000
1300,-19076.8208,2480.83595817,79.3000,0.012436,0.050000
1301,-20328.9846,2079.20466867,77.8000,0.012689,0.050000
1302,-20234.3236,1942.06172315,78.0000,0.013020,0.050000
1303,-19703.0150,2086.75074040,78.6000,0.012789,0.050000
1304,-18759.3178,2739.94351876,79.8000,0.012849,0.050000
1305,-19303.0935,2071.06241420,79.1000,0.012789,0.050000
1306,-20211.6031,2626.30060001,78.0000,0.012934,0.050000
1307,-20027.0147,2404.98834340,78.2000,0.012813,0.050000
1308,-19674.8950,2389.63996826,78.6000,0.012616,0.050000
1309,-22146.3519,2478.66273535,75.6000,0.012994,0.050000
1310,-19430.8532,2398.65460762,78.9000,0.012605,0.050000
1311,-21670.0487,1875.79614047,76.1000,0.012624,0.050000
1312,-20008.4937,1789.00684478,78.2000,0.012736,0.050000
1313,-19763.3295,2198.64827468,78.5000,0.012675,0.050000
1314,-20048.5491,1855.37183205,78.2000,0.012927,0.050000
1315,-20142.5023,2479.53646444,78.1000,0.013002,0.050000
1316,-20197.3359,2867.91465638,78.0000,0.012877,0.050000
1317,-21932.5538,2548.56758001,75.8000,0.012749,0.050000
1318,-20609.8311,2184.46248017,77.5000,0.012907,0.050000
1319,-19537.4647,2294.75819588,78.9000,0.013172,0.050000
1320,-21234.2148,2300.55223417,76.7000,0.012863,0.050000
1321,-20319.7087,2880.63334411,77.8000,0.012662,0.050000
1322,-19898.1070,2810.46486741,78.4000,0.012944,0.050000
1323,-22832.4593,1963.38611105,74.8000,0.013252,0.050000
1324,-19413.6830,1794.70291627,79.0000,0.012929,0.050000
1325,-19298.3861,2538.04644758,79.1000,0.012767,0.050000
1326,-20632.5398,1663.24071462,77.5000,0.013088,0.050000
1327,-20693.9775,2327.93158660,77.4000,0.012979,0.050000
1328,-20370.2274,2116.55434287,77.8000,0.012956,0.050000
1329,-20454.4906,2250.18215740,77.6000,0.012566,0.050000
1330,-20044.4010,2141.16046570,78.2000,0.012923,0.050000
1331,-21921.1904,2438.52833705,75.9000,0.013096,0.050000
1332,-20668.6052,2983.22011476,77.4000,0.012847,0.050000
1333,-21441.9770,1814.51068734,76.5000,0.013097,0.050000
1334,-20104.7601,2312.12293890,78.0000,0.012421,0.050000
1335,-20154.6562,2468.94817112,78.1000,0.013069,0.050000
1336,-20869.2443,2469.28736954,77.1000,0.012628,0.050000
1337,-21716.2431,2541.21238478,76.1000,0.012894,0.050000
1338,-20055.4964,2661.48347122,78.2000,0.012985,0.050000
